date_id,datetime_id,market,rpt_key,last,diff_24h,diff_per_24h,bid,ask,low,high,volume,created_at,updated_at
2017-06-01,2017-06-01 05:48:00,bitflyer,fx_btc_jpy,269303,276987,-2.7741374144,269303,269304,269303,269304,73469.5788433,2017-05-31 20:47:37,2017-05-31 20:47:37
2017-06-01,2017-06-01 05:48:00,okcoin,ltc_usd,26.616,25.253,5.3973785293,26.577,26.692,23.2,27,234902.398,2017-05-31 20:47:37,2017-05-31 20:47:37
2017-06-01,2017-06-01 05:49:00,bitstamp,btc_eur,2068.09,2058,0.490281827,2058.02,2068.09,1950,2083.99,2285.33243878,2017-05-31 20:48:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:49:00,bitflyer,btc_jpy,266025,268562,-0.9446608232,266040,266217,266040,266217,73488.7876847,2017-05-31 20:48:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:49:00,korbit,btc_krw,3039500,3192000,-4.7775689223,3039500,3040000,3002000,3199000,6747.16862623,2017-05-31 20:48:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:49:00,bitstamp,btc_usd,2305.88,2288,0.7814685315,2305.24,2307.39,2154.28,2334,16939.68630445,2017-05-31 20:48:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:49:00,okcoin,btc_usd,2388.99,2289.97,4.3240741145,2387.99,2388.73,2129.78,2422.99,5247.865516,2017-05-31 20:48:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:49:00,korbit,etc_krw,22500,24080,-6.561461794,22500,22600,21000,25500,802968.9714461288,2017-05-31 20:48:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:49:00,bitflyer,eth_btc,0.10004,0.09497,5.3385279562,0.09879,0.10001,0.09879,0.10001,22393.7325732,2017-05-31 20:48:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:49:00,korbit,eth_krw,306350,305000,0.4426229508,306350,307900,274000,336000,322136.4640830998,2017-05-31 20:47:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:49:00,bitflyer,fx_btc_jpy,269967,276530,-2.373341048,269720,269964,269720,269964,73488.7876847,2017-05-31 20:48:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:49:00,okcoin,ltc_usd,26.536,25.319,4.80666693,26.536,26.645,23.2,27,234716.975,2017-05-31 20:48:37,2017-05-31 20:48:37
2017-06-01,2017-06-01 05:50:00,bitstamp,btc_eur,2064.56,2058.66,0.2865941923,2054.8,2064.56,1950,2083.99,2281.94625458,2017-05-31 20:49:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:50:00,bitflyer,btc_jpy,265886,268900,-1.1208627743,265754,265884,265754,265884,73495.3908734,2017-05-31 20:49:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:50:00,korbit,btc_krw,3040000,3191000,-4.7320589157,3039500,3040000,3002000,3199000,6744.43880813,2017-05-31 20:49:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:50:00,bitstamp,btc_usd,2307.37,2287,0.8906864889,2305.29,2307.37,2154.28,2334,16936.23391426,2017-05-31 20:49:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:50:00,okcoin,btc_usd,2387.99,2290.37,4.2621934447,2382.81,2387.74,2129.78,2422.99,5247.938516,2017-05-31 20:49:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:50:00,korbit,etc_krw,22500,24090,-6.600249066,22500,22600,21000,25500,802760.5436485188,2017-05-31 20:48:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:50:00,bitflyer,eth_btc,0.10004,0.09497,5.3385279562,0.09898,0.09998,0.09898,0.09998,22393.7325732,2017-05-31 20:49:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:50:00,korbit,eth_krw,308150,305550,0.8509245623,307900,308150,274000,336000,322126.2524581545,2017-05-31 20:49:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:50:00,bitflyer,fx_btc_jpy,269968,276943,-2.518568803,269687,269998,269687,269998,73495.3908734,2017-05-31 20:49:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:50:00,okcoin,ltc_usd,26.536,25.319,4.80666693,26.536,26.612,23.2,27,234716.975,2017-05-31 20:49:37,2017-05-31 20:49:37
2017-06-01,2017-06-01 05:51:00,bitstamp,btc_eur,2054.87,2048.01,0.334959302,2055.03,2065,1950,2083.99,2283.85068762,2017-05-31 20:50:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:51:00,bitflyer,btc_jpy,265742,268570,-1.0529843244,265734,265980,265734,265980,73490.8075357,2017-05-31 20:50:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:51:00,korbit,btc_krw,3040000,3192000,-4.7619047619,3039500,3040000,3002000,3199000,6742.70862177,2017-05-31 20:49:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:51:00,bitstamp,btc_usd,2306,2287.17,0.8232881683,2306,2306.87,2154.28,2334,16927.03574777,2017-05-31 20:50:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:51:00,okcoin,btc_usd,2387.99,2289.08,4.3209499013,2383.17,2387.43,2129.78,2422.99,5247.386516,2017-05-31 20:50:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:51:00,korbit,etc_krw,22500,24090,-6.600249066,22500,22620,21000,25500,802668.7954494488,2017-05-31 20:48:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:51:00,bitflyer,eth_btc,0.10004,0.09496,5.349620893,0.09893,0.09998,0.09893,0.09998,22391.5325732,2017-05-31 20:50:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:51:00,korbit,eth_krw,307950,304200,1.2327416174,306400,307950,274000,336000,322031.2514504645,2017-05-31 20:50:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:51:00,bitflyer,fx_btc_jpy,269886,276562,-2.4139252681,269562,269725,269562,269725,73490.8075357,2017-05-31 20:50:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:51:00,okcoin,ltc_usd,26.536,25.319,4.80666693,26.536,26.601,23.2,27,234656.729,2017-05-31 20:50:37,2017-05-31 20:50:37
2017-06-01,2017-06-01 05:52:00,bitstamp,btc_eur,2064.99,2058.58,0.3113796889,2054.8,2065,1950,2083.99,2283.99216403,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:52:00,bitflyer,btc_jpy,265940,268700,-1.0271678452,265507,265979,265507,265979,73495.8164212,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:52:00,korbit,btc_krw,3062500,3192000,-4.0570175439,3062500,3063500,3002000,3199000,6754.12966212,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:52:00,bitstamp,btc_usd,2306,2287.09,0.8268148608,2306,2306.81,2154.28,2334,16929.69655296,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:52:00,okcoin,btc_usd,2383.48,2284.94,4.3125858885,2383.48,2386.95,2129.78,2422.99,5245.802516,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:52:00,korbit,etc_krw,22500,24090,-6.600249066,22510,22620,21000,25500,802555.2337494488,2017-05-31 20:48:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:52:00,bitflyer,eth_btc,0.10004,0.09499,5.3163490894,0.09895,0.09988,0.09895,0.09988,22361.5325732,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:52:00,korbit,eth_krw,307900,304100,1.249588951,307900,310950,274000,336000,322080.1474631785,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:52:00,bitflyer,fx_btc_jpy,269706,276569,-2.4814784014,269705,269706,269705,269706,73494.5464212,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:52:00,okcoin,ltc_usd,26.536,25.309,4.8480777589,26.536,26.645,23.2,27,234600.351,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:53:00,bitstamp,btc_eur,2064.99,2059,0.2909179213,2056.64,2064.97,1950,2083.99,2284.15643961,2017-05-31 20:52:37,2017-05-31 20:52:37
2017-06-01,2017-06-01 05:53:00,bitflyer,btc_jpy,265940,268712,-1.0315877222,265507,265979,265507,265979,73495.8164212,2017-05-31 20:51:37,2017-05-31 20:51:37
2017-06-01,2017-06-01 05:53:00,korbit,btc_krw,3065000,3192000,-3.9786967419,3063500,3064000,3002000,3199000,6754.56149246,2017-05-31 20:52:37,2017-05-31 20:52:37
2017-06-01,2017-06-01 05:53:00,bitstamp,btc_usd,2306,2286,0.8748906387,2306.01,2306.76,2154.28,2334,16932.69197627,2017-05-31 20:52:37,2017-05-31 20:52:37
2017-06-01,2017-06-01 05:53:00,okcoin,btc_usd,2383.48,2286.55,4.2391375653,2383.83,2386.48,2129.78,2422.99,5245.142516,2017-05-31 20:52:37,2017-05-31 20:52:37
2017-06-01,2017-06-01 05:53:00,korbit,etc_krw,22500,24100,-6.6390041494,22500,22620,21000,25500,801437.7360748523,2017-05-31 20:48:37,2017-05-31 20:52:37
2017-06-01,2017-06-01 05:53:00,bitflyer,eth_btc,0.10004,0.09499,5.3163490894,0.09908,0.09986,0.09908,0.09986,22361.5325732,2017-05-31 20:52:37,2017-05-31 20:52:37
2017-06-01,2017-06-01 05:53:00,korbit,eth_krw,307900,304000,1.2828947368,307900,310900,274000,336000,321887.8957489885,2017-05-31 20:51:37,2017-05-31 20:52:37
2017-06-01,2017-06-01 05:53:00,bitflyer,fx_btc_jpy,269692,276678,-2.524956809,269691,269696,269691,269696,73487.7810477,2017-05-31 20:52:37,2017-05-31 20:52:37
2017-06-01,2017-06-01 05:53:00,okcoin,ltc_usd,26.536,25.309,4.8480777589,26.536,26.596,23.2,27,234600.351,2017-05-31 20:52:37,2017-05-31 20:52:37
2017-06-01,2017-06-01 05:54:00,bitstamp,btc_eur,2064.94,2059.99,0.2402924286,2056.64,2064.99,1950,2083.99,2280.44792613,2017-05-31 20:53:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:54:00,bitflyer,btc_jpy,265507,268727,-1.1982420821,265507,265951,265507,265951,73480.7712106,2017-05-31 20:53:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:54:00,korbit,btc_krw,3063500,3191000,-3.9956126606,3063500,3064000,3002000,3199000,6758.28265803,2017-05-31 20:53:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:54:00,bitstamp,btc_usd,2308.95,2284.77,1.0583122152,2306.03,2308.95,2154.28,2334,16927.44670276,2017-05-31 20:53:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:54:00,okcoin,btc_usd,2388.96,2286.55,4.4787999388,2385.61,2388.71,2129.78,2422.99,5249.118516,2017-05-31 20:53:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:54:00,korbit,etc_krw,22500,24100,-6.6390041494,22500,22620,21000,25500,801154.0292667423,2017-05-31 20:48:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:54:00,bitflyer,eth_btc,0.1,0.09499,5.2742393936,0.10004,0.10027,0.10004,0.10027,22361.9125732,2017-05-31 20:53:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:54:00,korbit,eth_krw,307900,305650,0.7361361034,308000,310000,274000,336000,321760.6866734126,2017-05-31 20:51:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:54:00,bitflyer,fx_btc_jpy,269660,276604,-2.5104481497,269283,269661,269283,269661,73480.7712106,2017-05-31 20:53:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:54:00,okcoin,ltc_usd,26.536,25.309,4.8480777589,26.536,26.618,23.2,27,234451.795,2017-05-31 20:53:37,2017-05-31 20:53:37
2017-06-01,2017-06-01 05:55:00,bitstamp,btc_eur,2065,2050.79,0.6929037103,2054.85,2065,1950,2083.99,2280.00689154,2017-05-31 20:54:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:55:00,bitflyer,btc_jpy,265506,268728,-1.1989818701,265506,265901,265506,265901,73476.0343076,2017-05-31 20:54:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:55:00,korbit,btc_krw,3063500,3192000,-4.0256892231,3063500,3064000,3002000,3199000,6756.19269585,2017-05-31 20:53:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:55:00,bitstamp,btc_usd,2306.03,2281,1.0973257343,2306.03,2308.88,2154.28,2334,16929.09984231,2017-05-31 20:54:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:55:00,okcoin,btc_usd,2386.74,2286.85,4.3680171415,2385.27,2388.18,2129.78,2422.99,5249.654516,2017-05-31 20:54:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:55:00,korbit,etc_krw,22620,24000,-5.75,22500,22620,21000,25500,801107.8334517822,2017-05-31 20:54:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:55:00,bitflyer,eth_btc,0.1,0.09499,5.2742393936,0.10004,0.10031,0.10004,0.10031,22360.8125732,2017-05-31 20:54:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:55:00,korbit,eth_krw,307900,306000,0.6209150327,308000,310000,274000,336000,321715.2721518545,2017-05-31 20:51:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:55:00,bitflyer,fx_btc_jpy,269538,276696,-2.5869546361,269537,269549,269537,269549,73476.0343076,2017-05-31 20:54:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:55:00,okcoin,ltc_usd,26.536,25.35,4.6785009862,26.536,26.633,23.2,27,234296.067,2017-05-31 20:54:37,2017-05-31 20:54:37
2017-06-01,2017-06-01 05:56:00,bitstamp,btc_eur,2066.37,2061,0.2605531295,2055.01,2066.37,1950,2083.99,2276.47925552,2017-05-31 20:55:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:56:00,bitflyer,btc_jpy,265496,268728,-1.202703105,265506,265851,265506,265851,73463.3288915,2017-05-31 20:55:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:56:00,korbit,btc_krw,3064500,3191000,-3.9642745221,3064500,3065000,3002000,3199000,6762.20769585,2017-05-31 20:55:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:56:00,bitstamp,btc_usd,2308.8,2285.33,1.0269851619,2306.03,2308.78,2154.28,2334,16928.7945393,2017-05-31 20:55:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:56:00,okcoin,btc_usd,2386,2283.55,4.4864355937,2384.67,2387.59,2129.78,2422.99,5249.512516,2017-05-31 20:55:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:56:00,korbit,etc_krw,22500,24000,-6.25,22500,22620,21000,25500,801179.1101529322,2017-05-31 20:55:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:56:00,bitflyer,eth_btc,0.10004,0.09499,5.3163490894,0.10004,0.10029,0.10004,0.10029,22339.9925732,2017-05-31 20:55:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:56:00,korbit,eth_krw,307900,304550,1.0999835823,308000,309500,274000,336000,321708.0029174845,2017-05-31 20:51:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:56:00,bitflyer,fx_btc_jpy,269526,276528,-2.5321124805,269312,269534,269312,269534,73463.3288915,2017-05-31 20:55:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:56:00,okcoin,ltc_usd,26.536,25.322,4.7942500592,26.536,26.63,23.2,27,234047.217,2017-05-31 20:55:37,2017-05-31 20:55:37
2017-06-01,2017-06-01 05:57:00,bitstamp,btc_eur,2066.37,2061,0.2605531295,2055.07,2064.41,1950,2083.99,2276.53048772,2017-05-31 20:56:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:57:00,bitflyer,btc_jpy,265432,268727,-1.2261514474,265431,265971,265431,265971,73450.5978249,2017-05-31 20:56:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:57:00,korbit,btc_krw,3064500,3191000,-3.9642745221,3064500,3065000,3002000,3199000,6765.18977711,2017-05-31 20:56:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:57:00,bitstamp,btc_usd,2308.65,2281,1.212187637,2306.03,2308.51,2154.28,2334,16919.85024576,2017-05-31 20:56:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:57:00,okcoin,btc_usd,2386,2286.2,4.365322369,2385.5,2387.17,2129.78,2422.99,5249.287516,2017-05-31 20:56:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:57:00,korbit,etc_krw,22500,24000,-6.25,22510,22620,21000,25500,801179.1101529322,2017-05-31 20:55:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:57:00,bitflyer,eth_btc,0.10004,0.09499,5.3163490894,0.10004,0.10023,0.10004,0.10023,22339.9925732,2017-05-31 20:56:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:57:00,korbit,eth_krw,309500,304800,1.5419947507,308000,309500,274000,336000,321701.2689172745,2017-05-31 20:56:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:57:00,bitflyer,fx_btc_jpy,269508,276470,-2.5181755706,269283,269508,269283,269508,73450.5978249,2017-05-31 20:56:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:57:00,okcoin,ltc_usd,26.536,25.322,4.7942500592,26.536,26.615,23.2,27,234047.217,2017-05-31 20:56:37,2017-05-31 20:56:37
2017-06-01,2017-06-01 05:58:00,bitstamp,btc_eur,2066.36,2061.4,0.2406131755,2055.37,2066.36,1950,2083.99,2276.85401632,2017-05-31 20:57:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:58:00,bitflyer,btc_jpy,265431,268725,-1.2257884454,265431,265750,265431,265750,73425.7132176,2017-05-31 20:57:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:58:00,korbit,btc_krw,3096500,3191000,-2.9614540896,3068500,3069000,3002000,3199000,6773.60498429,2017-05-31 20:57:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:58:00,bitstamp,btc_usd,2308.49,2281,1.2051731697,2306.03,2308.31,2154.28,2334,16910.81047786,2017-05-31 20:57:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:58:00,okcoin,btc_usd,2385.61,2276.85,4.7767749303,2384.29,2386.85,2129.78,2422.99,5244.855516,2017-05-31 20:57:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:58:00,korbit,etc_krw,22500,24010,-6.2890462307,22510,22620,21000,25500,800694.5174848344,2017-05-31 20:55:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:58:00,bitflyer,eth_btc,0.10004,0.09499,5.3163490894,0.10004,0.10075,0.10004,0.10075,22339.9925732,2017-05-31 20:57:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:58:00,korbit,eth_krw,306000,304800,0.3937007874,306000,307900,274000,336000,321693.7443880545,2017-05-31 20:57:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:58:00,bitflyer,fx_btc_jpy,269473,275962,-2.3514107015,269101,269473,269101,269473,73425.7132176,2017-05-31 20:57:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:58:00,okcoin,ltc_usd,26.536,25.311,4.8397929754,26.496,26.498,23.2,27,233974.025,2017-05-31 20:57:37,2017-05-31 20:57:37
2017-06-01,2017-06-01 05:59:00,bitstamp,btc_eur,2061.77,2050,0.5741463415,2055.99,2061.77,1950,2083.99,2277.12466475,2017-05-31 20:58:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 05:59:00,bitflyer,btc_jpy,265000,268895,-1.4485207981,265000,265284,265000,265284,73400.6236079,2017-05-31 20:58:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 05:59:00,korbit,btc_krw,3064500,3191000,-3.9642745221,3064500,3065000,3002000,3199000,6777.83819455,2017-05-31 20:58:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 05:59:00,bitstamp,btc_usd,2302.34,2273.97,1.2475978135,2301.48,2302.32,2154.28,2334,16924.62366569,2017-05-31 20:58:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 05:59:00,okcoin,btc_usd,2385.61,2275.57,4.8357114921,2383.95,2384.6,2129.78,2422.99,5244.745516,2017-05-31 20:58:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 05:59:00,korbit,etc_krw,22510,24010,-6.247396918,22510,22620,21000,25500,800692.5174848344,2017-05-31 20:58:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 05:59:00,bitflyer,eth_btc,0.10017,0.09499,5.4532056006,0.10004,0.10017,0.10004,0.10017,22340.0025732,2017-05-31 20:58:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 05:59:00,korbit,eth_krw,306000,304600,0.4596191727,306000,307900,274000,336000,321676.9923880545,2017-05-31 20:57:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 05:59:00,bitflyer,fx_btc_jpy,269424,275999,-2.3822550082,269417,269424,269417,269424,73400.6236079,2017-05-31 20:58:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 05:59:00,okcoin,ltc_usd,26.536,25.285,4.9475973898,26.496,26.584,23.2,27,233921.661,2017-05-31 20:58:37,2017-05-31 20:58:37
2017-06-01,2017-06-01 06:00:00,bitstamp,btc_eur,2055.29,2054.01,0.062317126,2055.29,2061.75,1950,2083.99,2276.85871223,2017-05-31 20:59:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:00:00,bitflyer,btc_jpy,264625,268570,-1.468890792,264625,265274,264625,265274,73450.0779016,2017-05-31 20:59:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:00:00,korbit,btc_krw,3069000,3191000,-3.8232528988,3064500,3065000,3002000,3199000,6786.98088838,2017-05-31 20:59:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:00:00,bitstamp,btc_usd,2299.98,2278.51,0.9422824565,2299,2299.98,2154.28,2334,16923.76467569,2017-05-31 20:59:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:00:00,okcoin,btc_usd,2385.61,2278.43,4.7041164311,2383.94,2383.95,2129.78,2422.99,5244.047516,2017-05-31 20:59:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:00:00,korbit,etc_krw,22510,24050,-6.4033264033,22510,22620,21000,25500,800272.9224848344,2017-05-31 20:58:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:00:00,bitflyer,eth_btc,0.10017,0.09478,5.6868537666,0.10004,0.10009,0.10004,0.10009,22339.6025732,2017-05-31 20:59:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:00:00,korbit,eth_krw,306000,304550,0.4761122968,306050,307900,274000,336000,321605.7343371932,2017-05-31 20:57:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:00:00,bitflyer,fx_btc_jpy,268359,276100,-2.8036943137,268358,268359,268358,268359,73450.0779016,2017-05-31 20:59:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:00:00,okcoin,ltc_usd,26.536,25.285,4.9475973898,26.496,26.584,23.2,27,233920.661,2017-05-31 20:59:37,2017-05-31 20:59:37
2017-06-01,2017-06-01 06:01:00,bitstamp,btc_eur,2054.84,2059.87,-0.2441901673,2049,2054.84,1950,2083.99,2278.91141392,2017-05-31 21:00:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:01:00,bitflyer,btc_jpy,264500,268875,-1.6271501627,264500,265009,264500,265009,73453.3179773,2017-05-31 21:00:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:01:00,korbit,btc_krw,3042500,3179000,-4.2938030827,3064500,3065000,3002000,3199000,6788.24096618,2017-05-31 21:00:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:01:00,bitstamp,btc_usd,2290,2271.09,0.8326398337,2289.42,2290,2154.28,2334,16937.30783118,2017-05-31 21:00:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:01:00,okcoin,btc_usd,2383,2276.89,4.6603041869,2383,2383.14,2129.78,2422.99,5243.606516,2017-05-31 21:00:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:01:00,korbit,etc_krw,22510,24050,-6.4033264033,22510,22620,21000,25500,800262.3121725544,2017-05-31 21:00:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:01:00,bitflyer,eth_btc,0.09999,0.09478,5.4969402828,0.09908,0.09999,0.09908,0.09999,22333.8225732,2017-05-31 21:00:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:01:00,korbit,eth_krw,306000,305000,0.3278688525,306050,306000,274000,336000,321508.2421678749,2017-05-31 20:57:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:01:00,bitflyer,fx_btc_jpy,268291,276398,-2.9330892409,268290,268294,268290,268294,73453.3059773,2017-05-31 21:00:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:01:00,okcoin,ltc_usd,26.536,25.284,4.9517481411,26.496,26.605,23.2,27,233908.527,2017-05-31 21:00:37,2017-05-31 21:00:37
2017-06-01,2017-06-01 06:02:00,bitstamp,btc_eur,2054.84,2047.25,0.3707412382,2049,2054.84,1950,2083.99,2278.91141392,2017-05-31 21:00:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:02:00,bitflyer,btc_jpy,264890,268620,-1.3885786613,264891,265000,264891,265000,73462.9323587,2017-05-31 21:01:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:02:00,korbit,btc_krw,3042500,3191000,-4.6537135694,3064500,3065000,3002000,3199000,6784.89178439,2017-05-31 21:00:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:02:00,bitstamp,btc_usd,2289.34,2278,0.4978050922,2289.34,2290.67,2154.28,2334,16955.46806013,2017-05-31 21:01:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:02:00,okcoin,btc_usd,2377.53,2276.89,4.4200642104,2377.47,2377.51,2129.78,2422.99,5243.790516,2017-05-31 21:01:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:02:00,korbit,etc_krw,22510,24010,-6.247396918,22510,22620,21000,25500,799784.1806922544,2017-05-31 21:00:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:02:00,bitflyer,eth_btc,0.09999,0.09478,5.4969402828,0.09915,0.09999,0.09915,0.09999,22333.8325732,2017-05-31 21:01:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:02:00,korbit,eth_krw,306050,306850,-0.2607137038,306050,307900,274000,336000,321310.0651307412,2017-05-31 21:01:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:02:00,bitflyer,fx_btc_jpy,268310,276183,-2.8506461296,268029,268340,268029,268340,73462.9323587,2017-05-31 21:01:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:02:00,okcoin,ltc_usd,26.438,25.284,4.5641512419,26.424,26.514,23.2,27,233924.527,2017-05-31 21:01:37,2017-05-31 21:01:37
2017-06-01,2017-06-01 06:03:00,bitstamp,btc_eur,2051.29,2049.98,0.0639030625,2045.01,2051.29,1950,2083.99,2280.61737968,2017-05-31 21:02:37,2017-05-31 21:02:37
2017-06-01,2017-06-01 06:03:00,bitflyer,btc_jpy,264984,268390,-1.2690487723,264890,264999,264890,264999,73458.7977114,2017-05-31 21:02:37,2017-05-31 21:02:37
2017-06-01,2017-06-01 06:03:00,korbit,btc_krw,3064500,3191000,-3.9642745221,3064500,3065000,3002000,3199000,6786.29178439,2017-05-31 21:02:37,2017-05-31 21:02:37
2017-06-01,2017-06-01 06:03:00,bitstamp,btc_usd,2289.15,2271,0.7992073976,2289.12,2289.33,2154.28,2334,16959.0078442,2017-05-31 21:02:37,2017-05-31 21:02:37
